ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
15826392,Chico Gonzalez: NEW ALBUM & 3 Music Videos,Hip-Hop,Music,USD,02/11/2017,5000,13/10/2017 11:47,0,failed,0,US,0,0,5000
15844097,"Bodypainting Day 2017: NYC, Amsterdam, Berlin",Public Art,Art,USD,18/07/2017,18000,27/06/2017 01:15,20063.22,successful,133,US,1742,20063.22,18000
15985696,Comic Anthology - Art Commissions,Anthologies,Comics,USD,16/12/2017,650,16/11/2017 04:53,27,failed,2,US,0,27,650
15999636,Say it LOUD! The Ultimate Black Culture Trivia Party Game,Tabletop Games,Games,USD,29/07/2017,12500,14/06/2017 05:29,3206,failed,65,US,70,3206,12500
16013054,"K.K VICE VERSA BAG -backpack, messenger, handbag- all in one",Product Design,Design,USD,29/11/2017,2000,26/10/2017 23:09,2444,successful,19,US,312,2444,2000
16024733,Dyepot Weekly: A Series of Yarn Dyeing Videos,Crafts,Crafts,USD,19/10/2017,1000,19/09/2017 01:56,3775,successful,109,US,401,3775,1000
16068538,Andy Can't Sleep,Games,Games,USD,19/12/2017,100,24/11/2017 03:18,0,failed,0,US,0,0,100
16179879,"It’s A Squirrel’s Life™ - A Fun, Educational Family Game",Tabletop Games,Games,USD,24/05/2017,15000,19/04/2017 09:09,3553,failed,27,US,1594,3553,15000
16205030,It Was Funny.....the extraordinary career of Chuck Beck,Nonfiction,Publishing,USD,13/05/2017,25000,13/04/2017 23:04,887,failed,10,US,551,887,25000
16324750,Emma Goes to School,Children's Books,Publishing,USD,01/06/2017,10000,01/05/2017 15:00,11540,successful,214,US,2405,11540,10000
16362455,New Dawn Creations - Handmade hair accessories & home decor.,DIY,Crafts,USD,16/09/2017,5000,25/08/2017 20:06,0,failed,0,US,0,0,5000
16364089,Contraband Sauces,Small Batch,Food,USD,11/09/2017,3000,04/08/2017 04:27,525,failed,15,US,40,525,3000
16425466,East of the River,Narrative Film,Film & Video,USD,12/09/2017,15000,22/08/2017 14:04,15963,successful,249,US,4318,15963,15000
16427614,Bit Bar : The Pocket Friendly EDC Screwdriver,Product Design,Design,USD,18/04/2017,10000,27/02/2017 17:00,200611,successful,2035,US,61453,200611,10000
16454635,Prohibited Clothing,Apparel,Fashion,USD,06/11/2017,5000,25/10/2017 23:06,300,failed,5,US,225,300,5000
16595144,FufuKittens - Cute Kitty Hard Enamel Pins by Mako Fufu,Accessories,Fashion,USD,20/10/2017,500,20/09/2017 06:30,4610,successful,108,US,203,4610,500
16942930,The Douglas J Jago Legacy - Keeping Art and Style Alive,Art,Art,USD,15/02/2017,50000,16/01/2017 03:55,0,failed,0,US,0,0,50000
16969112,The Other - A Short Film,Shorts,Film & Video,USD,28/03/2017,7500,01/03/2017 18:11,10000,successful,143,US,3326,10000,7500
16971042,The Spifork: The World's Greatest Disposable Eating Utensil!,Product Design,Design,USD,15/07/2017,1500,16/05/2017 07:07,163,failed,4,US,15,163,1500
17084879,Generals and Grunts,Nonfiction,Publishing,USD,04/02/2017,15000,05/01/2017 20:53,206,failed,2,US,0,206,15000
17096380,Bat Brat Pins!,Accessories,Fashion,USD,01/09/2017,390,02/08/2017 17:06,134,failed,3,US,100,134,390
17105661,Releasing the Writer Within...,Film & Video,Film & Video,USD,11/01/2017,97283,12/12/2016 01:24,100,failed,1,US,0,100,97283
17264728,make/100 tiny pen & ink drawings,Illustration,Art,USD,17/02/2017,1000,18/01/2017 03:04,630,failed,38,US,217,630,1000
17323107,"Realm Zero - An Evolving Online World. (MMO, MMORPG)",Video Games,Games,USD,30/06/2017,80000,01/05/2017 13:06,1017,failed,26,US,103,1017,80000
17340032,Bohicket Road Beach Tote: Remove Sand Hassle Free,Accessories,Fashion,USD,21/12/2017,41725,17/11/2017 09:38,715,failed,10,US,484,715,41725
17343549,Get Gourmet Grub Going,Food Trucks,Food,USD,30/09/2017,1500,31/08/2017 05:57,1555,successful,24,US,55,1555,1500
17363977,$ P O I L E D - A Short Film,Shorts,Film & Video,USD,11/12/2017,40000,11/11/2017 17:08,13420,failed,158,US,0,13420,40000
17458024,The Fractal Belt by Obscure Belts,Product Design,Design,USD,09/08/2017,5000,18/07/2017 16:57,19060,successful,190,US,5098,19060,5000
17506079,Imaginary Voyages of Edgar Allan Poe #1 KS Exclusive Edition,Comic Books,Comics,USD,30/08/2017,1000,31/07/2017 14:51,5474.66,successful,311,US,55,5474.66,1000
17516680,Southern Appalachian Homesteader,Publishing,Publishing,USD,18/09/2017,10000,24/08/2017 20:36,0,failed,0,US,0,0,10000
17632990,POP OUT at the International Human Rights Arts Festival,Musical,Theater,USD,12/03/2017,6500,15/02/2017 01:00,7613.39,successful,49,US,559,7613.39,6500
17635479,Callan's MFA Thesis Play: you do not look,Plays,Theater,USD,03/04/2017,2250,27/03/2017 06:23,2350,successful,59,US,873,2350,2250
17654263,"The Eternal Unknown Oracle Deck, 30 Cards of Odd Wonder",Illustration,Art,USD,11/07/2017,750,20/06/2017 02:20,1104,successful,21,US,597,1104,750
17738275,Ninja Box - The Custom Foam Organizer,Gadgets,Technology,USD,03/12/2017,60000,03/11/2017 20:36,579,failed,12,US,46,579,60000
17781578,"Dungeon Brew, a drinking game and more!",Tabletop Games,Games,USD,18/05/2017,10000,18/04/2017 01:47,920,failed,9,US,25,920,10000
17833756,Car Ride Adventures in Oregon-Childrens Book,Photobooks,Photography,USD,04/04/2017,3000,05/03/2017 05:03,366,failed,11,US,95,366,3000
17892096,AXIOS - The Worthy Titanium Spinner / Carabiner,Product Design,Design,USD,02/07/2017,2500,02/06/2017 19:12,6827,successful,59,US,2992,6827,2500
17896962,The Love EP Project,R&B,Music,USD,05/07/2017,2500,05/06/2017 21:10,635,failed,12,US,165,635,2500
17980122,The Bridge That Love Built,Children's Books,Publishing,USD,08/03/2017,13000,06/02/2017 06:50,15921,successful,297,US,4235,15921,13000
18001477,Darke Pines Butcher Shop:,Food,Food,USD,23/10/2017,25000,22/09/2017 21:17,25581,successful,83,US,415,25581,25000
18137755,The Adventures Of Gabriella Thomas Season 1 Volume 1,Radio & Podcasts,Publishing,USD,26/10/2017,500,27/08/2017 15:32,80,failed,4,US,30,80,500
18216659,Kilian: A Broken Prophecies Story,Fiction,Publishing,USD,11/05/2017,2700,11/04/2017 03:18,2935,successful,31,US,173,2935,2700
18258707,VLOGING GEAR,Comedy,Film & Video,USD,11/07/2017,1000,12/05/2017 01:18,20,failed,1,US,20,20,1000
18280512,Crossover Chronicles 2 book set w/ art,Children's Books,Publishing,USD,13/06/2017,700,04/05/2017 07:30,0,failed,0,US,0,0,700
18317111,Jacob Martin Band,Country & Folk,Music,USD,16/01/2017,20000,17/11/2016 09:28,6711,failed,64,US,0,6711,20000
18381075,CHESSAGA Strategic Fantasy Adventure Game,Games,Games,USD,31/10/2017,500,29/09/2017 01:53,1021,successful,22,US,185,1021,500
18383336,American Aftermath,Photobooks,Photography,USD,01/01/2017,37000,21/11/2016 03:57,1,failed,1,US,0,1,37000
18414144,Custom Coin Rings,Jewelry,Fashion,USD,30/06/2017,2017,31/05/2017 00:52,223,failed,11,US,90,223,2017
18500659,WritersBloxx Storytelling Party Game & Writers Prompt Tool,Tabletop Games,Games,USD,01/08/2017,2000,22/06/2017 15:19,4313,successful,66,US,1407,4313,2000
18537845,Wright-LØC,Hardware,Technology,USD,09/07/2017,1573,09/06/2017 23:20,22,failed,4,US,0,22,1573
18783001,LUPUS Awareness Public Service Announcement,Shorts,Film & Video,USD,22/02/2017,2000,23/01/2017 16:44,0,failed,0,US,0,0,2000
18804582,Music & Photo Media App,Apps,Technology,USD,01/06/2017,50000,02/05/2017 15:03,0,failed,0,US,0,0,50000
18880356,Jack London Taproom: Serving Up Craft Brews in Sonoma,Restaurants,Food,USD,16/06/2017,25000,17/05/2017 23:54,26340,successful,33,US,1700,26340,25000
18973606,Maple Moxie....creating awareness one strike at a time,Apparel,Fashion,USD,17/09/2017,600,08/08/2017 17:17,0,failed,0,US,0,0,600
19056753,MyBodyModel: Fashion Sketch Templates to Your Measurements,Apparel,Fashion,USD,25/08/2017,20000,01/08/2017 12:51,26867,successful,725,US,4394,26867,20000
19098537,"Magical Wands Made from wood, Turned and Finished",Woodworking,Crafts,USD,01/11/2017,2200,29/09/2017 22:55,877,failed,23,US,484,877,2200
19129889,TURA! The Tura Satana Documentary,Documentary,Film & Video,USD,12/04/2017,50000,13/03/2017 21:33,56294.33,successful,732,US,410,56294.33,50000
19162944,The Six Swords #1: Reinventing The Spaghetti Western Genre,Comic Books,Comics,USD,30/06/2017,3000,27/05/2017 15:48,4687,successful,227,US,1197,4687,3000
19199234,In His Presence Website + Bible Studies + Journals,Publishing,Publishing,USD,27/03/2017,35000,19/03/2017 23:02,51,failed,5,US,30,51,35000
19258142,Random Access Memorabilia: Schlock Mercenary Book 13,Graphic Novels,Comics,USD,14/10/2017,25000,19/09/2017 14:51,75000.5,successful,1282,US,2540,75000.5,25000
19276732,Poison Dart Frog Pins,Art,Art,USD,02/06/2017,250,03/05/2017 02:51,250,successful,6,US,140,250,250
19398506,Enamel Dragon Pins - Traditional Tabletop Badges,Art,Art,USD,13/07/2017,2550,13/06/2017 05:54,3147,successful,118,US,974,3147,2550
19515744,Protect Yourself From Vampires: Enamel Pins,Accessories,Fashion,USD,18/08/2017,1100,19/07/2017 02:00,2085,successful,87,US,516,2085,1100
19564312,TrendlendNYC,Apparel,Fashion,USD,11/04/2017,10000,04/04/2017 19:56,0,failed,0,US,0,0,10000
19619463,Snatched -- A short thriller/horror film,Film & Video,Film & Video,USD,28/11/2017,1000,29/10/2017 22:14,76,failed,4,US,0,76,1000
19839508,EZ Play Fort - Children's Instant Playhouse,Interactive Design,Design,USD,28/10/2017,10000,28/09/2017 18:13,126,failed,4,US,126,126,10000
19935428,Everlasting Teaware | Alpha Series,Product Design,Design,USD,14/04/2017,15000,15/03/2017 16:44,9182.11,failed,99,US,2742,9182.11,15000
19955573,brunoise Restaurant,Restaurants,Food,USD,24/05/2017,11000,19/04/2017 14:01,11000,successful,98,US,800,11000,11000
20031342,Original Artwork by Zoe Louise,Art,Art,USD,11/06/2017,200,12/05/2017 21:44,96,failed,6,US,86,96,200
20049380,America's Best Hometown BBQ,Food Trucks,Food,USD,27/11/2017,28000,28/09/2017 13:26,0,failed,0,US,25,0,28000
20089590,Sweet & Salty Spirit Festival,Faith,Music,USD,31/10/2017,8000,19/10/2017 05:30,800,failed,1,US,0,800,8000
20244040,Children of Sin Manga Print run,Graphic Novels,Comics,USD,07/06/2017,1000,08/05/2017 20:14,1025,successful,26,US,162,1025,1000
20287849,"""The Book"" It's Not Finished Yet, I'm Still Here",Print,Journalism,USD,29/09/2017,5975,30/08/2017 04:33,1447,failed,24,US,275,1447,5975
20311028,"""As Long As I Have Breath"" - A Worship Single",Faith,Music,USD,02/03/2017,500,01/01/2017 02:30,500,successful,6,US,0,500,500
20373740,The Fine Line,Tabletop Games,Games,USD,21/09/2017,5000,22/08/2017 06:00,1136,failed,23,US,100,1136,5000
20375790,Pokemon GO inspired Badge pins,Mobile Games,Games,USD,16/08/2017,1080,17/07/2017 11:28,96,failed,3,US,0,96,1080
20415820,MagBak: Minimalist Case and Mounting Solution for Your Phone,Product Design,Design,USD,01/10/2017,20000,13/09/2017 11:16,20073,successful,398,US,5500,20073,20000
20423865,IamChristlife Tour & Album Release,Hip-Hop,Music,USD,19/06/2017,2000,15/05/2017 05:02,2,failed,2,US,0,2,2000
20557915,eClip®: Helping to prevent babies from being left in cars,Gadgets,Technology,USD,22/06/2017,50000,22/05/2017 17:18,53174,successful,232,US,1371,53174,50000
20670437,Praxis: Black Monk,Tabletop Games,Games,USD,17/11/2017,1000,18/10/2017 20:33,18435,successful,301,US,6798,18435,1000
20721552,Franz Kline mural restoration,Painting,Art,USD,23/01/2017,14000,13/12/2016 22:58,16370,successful,88,US,140,16370,14000
20923140,Robot Reborn Apparel,Apparel,Fashion,USD,09/04/2017,25000,05/03/2017 19:10,250,failed,5,US,0,250,25000
21025501,Rhymes with Murder enamel pin,Jewelry,Fashion,USD,22/09/2017,350,05/09/2017 04:23,466,successful,28,US,90,466,350
21102034,Bureau of Alien Detection & Supernatural Sightings #1,Comic Books,Comics,USD,18/10/2017,5000,18/09/2017 23:11,2541,failed,75,US,431,2541,5000
21288569,Medicom,Apps,Technology,USD,10/08/2017,20000,11/07/2017 16:30,50,failed,1,US,0,50,20000
21289113,Mr. Shipman's Kindergarten Chronicles: December Celebrations,Children's Books,Publishing,USD,09/10/2017,10000,29/08/2017 02:02,10791,successful,81,US,0,10791,10000
21318174,I design custom things: Box Mod (Vaporizer),DIY Electronics,Technology,USD,06/06/2017,10000,07/05/2017 00:21,0,failed,0,US,0,0,10000
21478542,The Growth Journal,Stationery,Crafts,USD,31/08/2017,650,28/08/2017 23:53,103,failed,4,US,73,103,650
21622683,Delilah Blast #1,Comics,Comics,USD,18/03/2017,2150,16/02/2017 15:52,5639,successful,321,US,455,5639,2150
21641053,Water: An Atlas,Publishing,Publishing,USD,17/08/2017,25000,26/07/2017 05:05,27598,successful,335,US,535,27598,25000
21659841,1000 Art Angels of HOPE ... Will Travel 2017,Public Art,Art,USD,01/03/2017,800,21/01/2017 06:31,62,failed,3,US,10,62,800
21717085,"Yours Truly, NEVEAH- NEW PROJECT",World Music,Music,USD,14/07/2017,8000,14/06/2017 00:50,23,failed,2,US,0,23,8000
21753537,Sonder: An Immersive Dance Theatre Project,Performances,Dance,USD,02/01/2017,3600,03/12/2016 16:14,4226,successful,54,US,1290,4226,3600
21834113,Divisi Studio Album 2017,Music,Music,USD,01/05/2017,2500,01/04/2017 00:09,2689,successful,54,US,595,2689,2500
21843248,The Butterfly Effect,Public Art,Art,USD,29/04/2017,5000,30/03/2017 20:00,8005,successful,146,US,3775,8005,5000
21873596,Foxy & Usatame in Japan,People,Photography,USD,15/11/2017,4600,16/09/2017 21:24,15164,successful,191,US,3354,15164,4600
21944601,A New Journey With Mahasin,Film & Video,Film & Video,USD,04/09/2017,23000,05/08/2017 01:58,31,failed,2,US,20,31,23000
21960334,The Poopspert With Sam Dunnewold: Season Number 2,Webseries,Film & Video,USD,16/05/2017,737,01/05/2017 15:42,185,failed,5,US,110,185,737
22022882,"From Virtual 2 Reality, Changing the World of Motorsports",Experimental,Film & Video,USD,25/06/2017,15000,26/05/2017 02:25,275,failed,5,US,275,275,15000
22038855,Idaho Kombucha: Keeping it Idaho,Drinks,Food,USD,27/07/2017,15000,22/06/2017 18:14,17023,successful,182,US,2405,17023,15000
22062390,MAKTUB: Andrea Casarrubios' Debut Album,Music,Music,USD,10/09/2017,17000,11/08/2017 19:47,17134,successful,54,US,5259,17134,17000
22095675,Tabletop RPG Podcast,Radio & Podcasts,Publishing,USD,10/11/2017,1000,11/09/2017 21:48,0,failed,0,US,25,0,1000
22214344,Monarch Sanctuary and Learning Center,Public Art,Art,USD,18/11/2017,4500,29/10/2017 20:21,0,failed,0,US,0,0,4500
22228158,Cannon Fodder Miniatures,Tabletop Games,Games,USD,24/11/2017,1000,25/10/2017 22:00,462,failed,8,US,212,462,1000
22432714,Killer* Threads,Apparel,Fashion,USD,05/03/2017,1000,04/01/2017 19:26,0,failed,0,US,0,0,1000
22439691,2018 No Ordinary Day Planner,Calendars,Publishing,USD,30/11/2017,6000,01/11/2017 03:06,6180,successful,109,US,2477,6180,6000
22471220,The Dingle Box,Product Design,Design,USD,04/02/2017,2500,05/01/2017 06:15,20,failed,1,US,20,20,2500
22540873,Drivetime's LA Publicity Tour,Jazz,Music,USD,11/01/2017,5000,12/12/2016 22:01,510,failed,6,US,75,510,5000
22557715,The Stepping Stone: Fighting Homelessness with Opportunity,Periodicals,Publishing,USD,09/09/2017,5000,08/08/2017 22:46,210,failed,4,US,110,210,5000
22563032,Supreme Allah - White Dreams Black Incarceration,Hip-Hop,Music,USD,29/03/2017,1500,29/01/2017 06:11,1,failed,1,US,0,1,1500
22603053,Kaedynce Star Creations,DIY,Crafts,USD,03/05/2017,1000,03/04/2017 00:34,0,failed,0,US,0,0,1000
22612487,Notes To A Friend: The Experience,Installations,Art,USD,27/08/2017,50000,28/07/2017 05:00,56500,successful,370,US,1600,56500,50000
22684089,HardHop & Lyrics Tour,Music,Music,USD,01/01/2017,5000,22/11/2016 20:25,0,failed,0,US,0,0,5000
22701680,Wild West Playing Card Project: Lawmen & Outlaw,Playing Cards,Games,USD,17/07/2017,15000,17/06/2017 20:00,6711,failed,171,US,4653,6711,15000
22705665,Security Protective Services Network,Web,Technology,USD,18/09/2017,10000,20/07/2017 23:48,0,failed,0,US,0,0,10000
22746495,SYNTHPUNK Fanzine (compilation album mini CD),Punk,Music,USD,07/10/2017,750,24/09/2017 02:44,36,failed,7,US,23,36,750
22823613,Brainade,Web,Technology,USD,17/03/2017,750,15/02/2017 21:24,1,failed,1,US,0,1,750
22851610,Editing False Gods: the Book of Azure,Fiction,Publishing,USD,04/02/2017,2100,05/01/2017 15:05,421,failed,6,US,245,421,2100
22963622,"CSU Summer Arts Musical Theatre Actor,Music and Lyrics",Musical,Theater,USD,02/07/2017,800,17/06/2017 22:38,1,failed,1,US,0,1,800
22990474,HomeSirens,Technology,Technology,USD,10/06/2017,3000000,11/04/2017 20:01,1311,failed,4,US,491,1311,3000000
23031643,Makeblock Neuron: An Electronic Building Blocks Platform,Technology,Technology,USD,20/04/2017,100000,08/03/2017 03:15,367129.77,successful,1464,US,142661.77,367129.77,100000
23051007,The One Dollar Art Book!,Illustration,Art,USD,21/08/2017,500,22/07/2017 10:43,11,failed,3,US,7,11,500
23082534,RUSTLERS - Western Thriller - Short Film,Drama,Film & Video,USD,24/11/2017,2300,24/10/2017 18:30,4473,successful,88,US,510,4473,2300
23085016,Sharp Dispatch,Apps,Technology,USD,01/06/2017,5000,02/05/2017 00:33,0,failed,0,US,0,0,5000
23196549,"Midl: A versatile, well-made bench",Product Design,Design,USD,05/05/2017,1000,11/04/2017 17:51,12726,successful,87,US,3386,12726,1000
23247069,Dungeondoodles RPG Character Commissions,Illustration,Art,USD,21/11/2017,1000,06/11/2017 16:03,1807,successful,19,US,71,1807,1000
23252196,PocketStand: A portable play stand for Nintendo Switch,Product Design,Design,USD,14/04/2017,500,22/03/2017 16:00,1546,successful,91,US,586,1546,500
23298085,The Amazons and the Scythians,Fiction,Publishing,USD,29/06/2017,19000,30/05/2017 19:47,25,failed,1,US,0,25,19000
23383566,PYYROS - 100% Modular Emergency Tool and Flashlight,Gadgets,Technology,USD,25/10/2017,30000,13/09/2017 17:29,13309,failed,126,US,6560,13309,30000
23492153,The Demons Within,Fiction,Publishing,USD,05/11/2017,2200,01/10/2017 09:05,2225,successful,48,US,86,2225,2200
23503675,Liquid with Literacy,Drinks,Food,USD,25/09/2017,2500,26/08/2017 05:29,87,failed,4,US,50,87,2500
23515316,The Atta-Tube,Accessories,Fashion,USD,03/04/2017,5000,04/03/2017 17:54,0,failed,0,US,0,0,5000
23657078,"Real Goods - Zero Waste Grocery - Frederick, MD",Spaces,Food,USD,17/12/2017,500,02/11/2017 02:06,332,failed,8,US,163,332,500
23883770,"TüDr: ""The Uber of Tutoring.""",Apps,Technology,USD,30/11/2017,25000,01/10/2017 19:13,625,failed,6,US,400,625,25000
23919543,New World Magischola House Rivalry wizard school board game,Tabletop Games,Games,USD,18/10/2017,32500,18/09/2017 18:09,42223,successful,350,US,16372,42223,32500
24080365,Feature Film: The Wolfes,Drama,Film & Video,USD,03/03/2017,5000,01/02/2017 20:30,0,failed,0,US,0,0,5000
24103374,JT's first EP project,Hip-Hop,Music,USD,08/10/2017,5500,02/09/2017 11:03,11,failed,2,US,0,11,5500
24200949,Tempus Spin Coin,Product Design,Design,USD,09/03/2017,2700,07/02/2017 18:54,36264,successful,468,US,18084,36264,2700
24385841,"Thick -N- Thin Brewery, LLC",Drinks,Food,USD,03/11/2017,50000,04/10/2017 22:09,135,failed,2,US,0,135,50000
24437401,The Ferocious Five: A Costumed Crime Caper!,Graphic Novels,Comics,USD,03/09/2017,10000,03/08/2017 18:46,1090,failed,15,US,275,1090,10000
24476326,The L Train,Comedy,Film & Video,USD,09/09/2017,6000,25/08/2017 00:00,6065,successful,81,US,340,6065,6000
24644753,"Safe Cover by Option Pack - Backpack Cover , Anti-Theft",Product Design,Design,USD,19/03/2017,4000,18/01/2017 04:47,5871,successful,75,US,2014,5871,4000
24754353,Lands Unknown,Video Games,Games,USD,20/02/2017,100000,11/01/2017 17:18,6992,failed,115,US,500,6992,100000
24824894,Dms designs traveling boutique,Apparel,Fashion,USD,24/05/2017,7500,24/04/2017 19:19,0,failed,0,US,0,0,7500
24977895,Libs vs Cons: A Card Game About Political Stereotypes,Tabletop Games,Games,USD,07/12/2017,10000,07/11/2017 15:20,1686,failed,43,US,265,1686,10000
24998766,Draw something,Illustration,Art,USD,31/03/2017,200,01/03/2017 00:46,205,successful,4,US,7,205,200
